query_index,gt_rank,ap,precision_5,precision_10,recall_5,recall_10,f1_5,f1_10
0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
3,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
4,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
5,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
7,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
8,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
9,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
13,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
16,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
17,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
18,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
19,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
20,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
21,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
22,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
23,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
26,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
29,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
30,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
31,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
34,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
37,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
38,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
40,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
41,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
43,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
44,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
45,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
46,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
48,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
52,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
53,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
54,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
55,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
56,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
57,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
58,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
59,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
60,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
62,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
63,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
64,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
65,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
67,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
68,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
70,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
72,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
74,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
75,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
77,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
79,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
81,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
84,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
85,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
86,10,0.1,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
87,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
89,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
92,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
94,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
96,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
97,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
99,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
100,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
102,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
103,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
104,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
107,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
110,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
111,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
113,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
116,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
117,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
118,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
119,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
120,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
121,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
122,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
123,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
124,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
126,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
127,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
128,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
129,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
136,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
137,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
138,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
139,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
140,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
141,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
142,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
143,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
146,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
149,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
150,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
151,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
152,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
153,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
156,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
159,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
161,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
167,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
169,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
170,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
171,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
173,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
174,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
176,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,10,0.1,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
179,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
180,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
182,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
183,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
184,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
189,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
191,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
192,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
193,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
194,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
196,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
198,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
199,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
200,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
201,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
202,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
203,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
204,10,0.1,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
205,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
207,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
208,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
212,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
213,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
214,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
215,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
216,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
217,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
218,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
219,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
220,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
222,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
228,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
229,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
230,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
231,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
234,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
235,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
236,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
238,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
240,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
243,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
244,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
246,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
249,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
250,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
251,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
253,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
254,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
258,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
259,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
266,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
269,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
270,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
272,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
274,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
279,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
281,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
282,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
283,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
284,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
285,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
287,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
288,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
289,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
292,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
293,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
294,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
296,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
297,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
300,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
301,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
303,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
304,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
306,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
310,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
311,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
314,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
317,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
318,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
319,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
321,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
322,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
323,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
325,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
327,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
329,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
330,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
331,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
332,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
333,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
335,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
336,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
337,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
342,10,0.1,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
343,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
344,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
345,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
347,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
349,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
350,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
352,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
355,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
358,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
360,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
